film_info,q_actor,q_director,q_genres,q_country,q_plot
"
    Tên phim : The Transformers: The Movie
    Thể loại : The Transformers: The Movie
    Diễn viên : ['Norman Alden', 'Jack Angel', 'Michael Bell', 'Gregg Berger', 'Susan Blu']
    Đạo diễn : ['Nelson Shin']
    Quốc gia : ['Hoa Kỳ', 'Nhật Bản']
    Mô tả : Các máy bay hình nộm phải ngăn chặn một siêu máy tự hủy hủy diệt hệ mặt trời, đó là một con robot khổng lồ đang truy đuổi bảng lãnh đạo của máy bay hình nộm. Trong khi đó, họ cũng phải bảo vệ mình trước một cuộc tấn công không khoan nhượng từ các Decepticons.
    ",Có ai trong số các diễn viên tham gia sản xuất The Transformers: The Movie đã từng đóng vai trò là đạo diễn?,"""Đạo diễn Nelson Shin đã thực hiện tốt vai trò gì trong việc tạo ra thành công của The Transformers: The Movie?""","Tên của phim ""The Transformers: The Movie"" thuộc thể loại phim gì?","Bộ phim ""The Transformers: The Movie"" được sản xuất ở quốc gia nào?",Trên sao Hỏa có những máy bay hình nộm đã ngăn chặn một siêu máy tự hủy hủy diệt hệ mặt trời trong bộ phim The Transformers: The Movie chưa?
"
    Tên phim : Dead Ringers
    Thể loại : Dead Ringers
    Diễn viên : ['Jeremy Irons', 'Geneviève Bujold', 'Heidi von Palleske', 'Barbara Gordon', 'Shirley Douglas']
    Đạo diễn : ['David Cronenberg']
    Quốc gia : ['Canada']
    Mô tả : Hai bác sĩ phụ khoa song sinh lợi dụng sự giống nhau giữa hai người đến độ không ai có thể phân biệt được họ cho đến khi mối quan hệ của họ bắt đầu suy thoái vì một người phụ nữ.
    ",Jeremy Irons đã đóng vai thế nào trong bộ phim Dead Ringers?,Đạo diễn nào đã thực hiện bộ phim Dead Ringers?,"Tìm hiểu thêm về thể loại ""Dead Ringers"" trong bộ phim mang tên ""Dead Ringers""?","Tên quốc gia nơi sản xuất bộ phim ""Dead Ringers"" là quốc gia nào?","Bộ phim ""Dead Ringers"" là về mối quan hệ giữa hai người như thế nào khi họ lợi dụng sự giống nhau của mình?"
"
    Tên phim : End of Days
    Thể loại : End of Days
    Diễn viên : ['Arnold Schwarzenegger', 'Gabriel Byrne', 'Robin Tunney', 'Kevin Pollak', 'CCH Pounder']
    Đạo diễn : ['Peter Hyams']
    Quốc gia : ['Hoa Kỳ']
    Mô tả : Cuối thế kỷ, Satan đến thăm New York để tìm một phu nhân. Đó là trách nhiệm của một cựu cảnh sát hiện đã trở thành chủ sở hữu của một công ty an ninh cao cấp ngăn chặn ông ta.
    ","Arnold Schwarzenegger đã đóng vai chính trong bộ phim ""Cuối thời đại"" này chưa?","Ai là đạo diễn thực sự cho bộ phim ""End of Days""?",End of Days là một bộ phim thuộc thể loại gì?,End of Days là một bộ phim được sản xuất tại nước nào?,Cái gì sẽ xảy ra nếu Satan tìm được một người phụ nữ phù hợp để trở thành phu nhân?
"
    Tên phim : A Bronx Tale
    Thể loại : A Bronx Tale
    Diễn viên : ['Robert De Niro', 'Chazz Palminteri', 'Lillo Brancato', 'Francis Capra', 'Taral Hicks']
    Đạo diễn : ['Robert De Niro']
    Quốc gia : ['Hoa Kỳ']
    Mô tả : Một bộ phim tâm lý về một chàng trai bị kéo giãn giữa cha mình, người luôn cố gắng vất vả và một tội phạm quyền lực nhưng cũng có tính cách cá tính.
    ","Đạo diễn và 4 diễn viên nào trong bộ phim ""A Bronx Tale""?","Đạo diễn nào đã làm việc trong bộ phim tâm lý ""A Bronx Tale""?",A Bronx Tale thuộc thể loại gì?,"Bộ phim ""A Bronx Tale"" được sản xuất ở quốc gia nào?","Truyện ""A Bronx Tale"" nói về một chàng trai trẻ đang gặp khó khăn khi được cha mình dạy dỗ hay bị ảnh hưởng bởi những người mạnh mẽ quyền lực thế nào?"
"
    Tên phim : The Spiral Staircase
    Thể loại : The Spiral Staircase
    Diễn viên : ['Dorothy McGuire', 'George Brent', 'Ethel Barrymore', 'Kent Smith', 'Rhonda Fleming']
    Đạo diễn : ['Robert Siodmak']
    Quốc gia : ['Hoa Kỳ']
    Mô tả : Năm 1916, một kẻ giết người hàng loạt bí ẩn đang nhắm vào phụ nữ có ""tình trạng bệnh tật""; một đêm trong mưa giông, Helen, người đã mất tiếng nói, cảm thấy bị đe dọa.
    ",Cái nào là thành công nhất trong sự nghiệp điện ảnh của Rhonda Fleming?,"Câu hỏi: Đạo diễn nào đã thực hiện bộ phim ""The Spiral Staircase""?",Tên của The Spiral Staircase thuộc thể loại nào?,"""Quốc gia nào là nơi sản xuất bộ phim ""The Spiral Staircase""?","Là một chuyên gia điện ảnh, tôi xin được hỏi:
""Trong bộ phim 'The Spiral Staircase', năm 1916, một kẻ giết người hàng loạt bí ẩn đang nhắm vào phụ nữ có ""tình trạng bệnh tật"", vậy lý do vì sao người này lại chọn các nạn nhân như vậy?"""
"
    Tên phim : Cotton Mary
    Thể loại : Cotton Mary
    Diễn viên : ['Greta Scacchi', 'Madhur Jaffrey', 'James Wilby', 'Sarah Badel', 'Riju Bajaj']
    Đạo diễn : ['Ismail Merchant', 'Madhur Jaffrey']
    Quốc gia : ['Pháp', 'Vương quốc Anh', 'Hoa Kỳ']
    Mô tả : Một gia đình người Anh bị mắc kẹt giữa văn hóa, truyền thống và tội ác thuộc địa của quá khứ.
    ","Câu hỏi: Trong bộ phim ""Cotton Mary"", diễn viên nào đã đóng vai chính cùng Greta Scacchi?","Câu hỏi:

Tên hai đạo diễn chính tham gia vào việc thực hiện phim ""Cotton Mary"" là ai?",Cotton Mary là một bộ phim thuộc thể loại gì?,"Bộ phim ""Cotton Mary"" được thực hiện ở quốc gia nào?","Câu hỏi: ""Bộ phim 'Cotton Mary' nói về chủ đề gì?."""
"
    Tên phim : Ghostbusters II
    Thể loại : Ghostbusters II
    Diễn viên : ['Bill Murray', 'Dan Aykroyd', 'Sigourney Weaver', 'Harold Ramis', 'Rick Moranis']
    Đạo diễn : ['Ivan Reitman']
    Quốc gia : ['Hoa Kỳ']
    Mô tả : Khám phá một dòng sông lớn của ectoplasm và sự hồi sinh của hoạt động siêu vi mô cho phép nhân viên Ghostbusters phục hồi kinh doanh.
    ",Người đàn ông nào trong nhóm Ghostbusters II đã tham gia vào việc phục hồi kinh doanh cho nhân viên Ghostbusters?,"Đạo diễn nào đã đứng sau dự án ""Ghostbusters II""?","Câu hỏi: ""Ghostbusters II thuộc thể loại phim gì?""",Tên quốc gia mà bộ phim Ghostbusters II được sản xuất tại đó là gì?,"Câu hỏi: Trong Ghostbusters II, nhân viên Ghostbusters phục hồi kinh doanh bằng cách khám phá gì?"
"
    Tên phim : Santa Fe Trail
    Thể loại : Santa Fe Trail
    Diễn viên : ['Errol Flynn', 'Olivia de Havilland', 'Raymond Massey', 'Ronald Reagan', 'Alan Hale']
    Đạo diễn : ['Michael Curtiz']
    Quốc gia : ['Hoa Kỳ']
    Mô tả : Năm 1854, Jeb Stuart, George Custer và các tân cử nhân từ West Point được gửi đến Kansas để giúp bình tĩnh vùng đất trước khi có thể khởi công lại đường sắt đến Santa Fe.
    ","Câu hỏi: Đạo diễn nào đã đạo diễn bộ phim ""Santa Fe Trail"" có sự tham gia của Errol Flynn và Olivia de Havilland?","""Đạo diễn nào đã làm việc trên bộ phim Santa Fe Trail?""","Bộ phim ""Santa Fe Trail"" thuộc thể loại điện ảnh nào?","Bộ phim ""Santa Fe Trail"" do quốc gia nào sản xuất?","Trong bộ phim ""Santa Fe Trail"", Jeb Stuart và George Custer được cử đi làm nhiệm vụ gì?"
"
    Tên phim : Smilla's Sense of Snow
    Thể loại : Smilla's Sense of Snow
    Diễn viên : ['Jens Jørgen Fleischer', 'Julia Ormond', 'Agga Olsen', 'Patrick Field', 'Matthew Marsh']
    Đạo diễn : ['Bille August']
    Quốc gia : ['Đan Mạch', 'Đức', 'Thụy Điển']
    Mô tả : Một chàng trai Inuit 6 tuổi chạy khỏi mái nhà tuyết ở Copenhagen và qua đời. Smilla, một người nửa Inuit sống trong tòa nhà đó và biết được chàng trai trẻ này, đã điều tra sự việc. Điều gì đã khiến một cậu bé sợ thang đứng lên trên nó? Các dấu hiệu đưa cô đến Greenland.
    ","Câu hỏi: ""Trong bộ phim Smilla's Sense of Snow, tên ai trong các diễn viên Jens Jørgen Fleischer, Julia Ormond, Agga Olsen, Patrick Field và Matthew Marsh không phải là người Inuit?""",Đạo diễn nào đã thực hiện Smilla's Sense of Snow?,Câu hỏi: Thể loại của bộ phim Smilla's Sense of Snow là gì?,Bộ phim Smilla's Sense of Snow được thực hiện ở nước nào?,Cậu bé Inuit 6 tuổi trong phim Smilla's Sense of Snow đã chết vì lý do gì?
"
    Tên phim : Man on the Moon
    Thể loại : Man on the Moon
    Diễn viên : ['Jim Carrey', 'Gerry Becker', 'Greyson Erik Pendry', 'Brittany Colonna', 'Leslie Lyles']
    Đạo diễn : ['Milos Forman']
    Quốc gia : ['Vương quốc Anh', 'Đức', 'Nhật Bản', 'Hoa Kỳ']
    Mô tả : Cuộc đời và sự nghiệp của nghệ sĩ hài hước vĩ đại Andy Kaufman.
    ",Ai đã đóng vai Andy Kaufman trong bộ phim Man on the Moon?,"Câu hỏi: Đạo diễn Milos Forman đã làm việc như thế nào với diễn viên Jim Carrey trong bộ phim ""Man on the Moon""?",Câu hỏi: Thể loại chính thức của bộ phim Man on the Moon là gì?,"Bộ phim ""Man on the Moon"" có được thực hiện ở các quốc gia nào?","Bộ phim ""Man on the Moon"" kể về cuộc đời và sự nghiệp của nghệ sĩ hài gì?"
"
    Tên phim : Anchors Aweigh
    Thể loại : Anchors Aweigh
    Diễn viên : ['Frank Sinatra', 'Kathryn Grayson', 'Gene Kelly', 'José Iturbi', 'Dean Stockwell']
    Đạo diễn : ['George Sidney', 'Joseph Barbera', 'William Hanna']
    Quốc gia : ['Hoa Kỳ']
    Mô tả : Một cặp thủy thủ nghỉ phép cố gắng giúp một diễn viên phụ trở thành ngôi sao nhạc kịch.
    ","Trong bộ phim ""Anchors Aweigh"", Gene Kelly đóng vai trò gì?",Câu hỏi: Đạo diễn nào tham gia vào việc sản xuất bộ phim Anchors Aweigh?,"""Các nhà làm phim đã sử dụng thể loại Anchors Aweigh để miêu tả chủ đề và nội dung của bộ phim nào?""","Bộ phim ""Anchors Aweigh"" được sản xuất ở quốc gia nào?","Câu hỏi: Trong phim ""Anchors Aweigh"", cặp thủy thủ nghỉ phép đang cố gắng giúp ai trở thành ngôi sao nhạc kịch?"
"
    Tên phim : The Grand Illusion
    Thể loại : The Grand Illusion
    Diễn viên : ['Jean Gabin', 'Dita Parlo', 'Pierre Fresnay', 'Erich von Stroheim', 'Julien Carette']
    Đạo diễn : ['Jean Renoir']
    Quốc gia : ['Pháp']
    Mô tả : Trong Chiến tranh Thế giới I, hai lính Pháp bị bắt và giam giữ trong một trại tù binh P.O.W. Đức.  Có nhiều nỗ lực đào thoát tiếp theo cho đến khi họ cuối cùng được gửi đến một pháo đài dường như không thể thoát khỏi.
    ","Câu hỏi: ""Diễn viên nào tham gia vào bộ phim The Grand Illusion?""","Đạo diễn nào đã tham gia vào việc tạo ra ""The Grand Illusion""?","Bộ phim ""The Grand Illusion"" thuộc thể loại nào?",Câu hỏi: The Grand Illusion được sản xuất ở quốc gia nào?,"Truyện phim ""The Grand Illusion"" xảy ra trong thời điểm nào và diễn ra ở đâu?"
"
    Tên phim : Practical Magic
    Thể loại : Practical Magic
    Diễn viên : ['Sandra Bullock', 'Nicole Kidman', 'Stockard Channing', 'Dianne Wiest', 'Goran Visnjic']
    Đạo diễn : ['Griffin Dunne']
    Quốc gia : ['Hoa Kỳ']
    Mô tả : Hai chị em phù thủy được nuôi dưỡng bởi các dượng điên rồ trong một thị trấn nhỏ, phải đối mặt với sự phản cảm gần gũi và một lời nguyền có khả năng ngăn chặn họ tìm được tình yêu vĩnh cửu.
    ","Câu hỏi: ""Trong bộ phim 'Practical Magic', vai diễn của Nicole Kidman là người phù thủy nào?""",Cầu nối giữa các thế hệ trong Practical Magic do đâu được thực hiện bởi đạo diễn nào?,Thể loại của Practical Magic là gì?,"Bộ phim ""Practical Magic"" được sản xuất tại quốc gia nào?",Tên của các dượng điên rồ nuôi hai chị em phù thủy trong Practical Magic là ai?
"
    Tên phim : Private Parts
    Thể loại : Private Parts
    Diễn viên : ['Howard Stern', 'Robin Quivers', 'Mary McCormack', 'Fred Norris', 'Paul Giamatti']
    Đạo diễn : ['Betty Thomas']
    Quốc gia : ['Hoa Kỳ']
    Mô tả : Câu chuyện tự truyện của Howard Stern, kẻ phản diện trên đài phát thanh đã trở thành một nhân vật truyền hình, tác giả và ngôi sao điện ảnh.
    ","Câu hỏi: Bộ phim ""Private Parts"" có bao gồm ngôi sao điện ảnh nổi tiếng là Howard Stern?","Ai là người đã đạo diễn bộ phim ""Private Parts""?",Câu chuyện Private Parts thuộc thể loại điện ảnh nào?,"Bộ phim ""Private Parts"" được sản xuất ở quốc gia nào?",Câu chuyện trong Private Parts xoay quanh sự nghiệp của nhân vật nào?
"
    Tên phim : The Terminator
    Thể loại : The Terminator
    Diễn viên : ['Arnold Schwarzenegger', 'Michael Biehn', 'Linda Hamilton', 'Paul Winfield', 'Lance Henriksen']
    Đạo diễn : ['James Cameron']
    Quốc gia : ['Vương quốc Anh', 'Hoa Kỳ']
    Mô tả : Một sát thủ từ tương lai được trang bị công nghệ cyber có cố gắng tìm và giết một cô gái trẻ sắp sinh ra một người chiến binh sẽ lãnh đạo phong trào kháng cự để cứu nhân loại khỏi tuyệt chủng.
    ","""Arnold Schwarzenegger đã đóng vai trò gì trong bộ phim 'The Terminator'? ""","""Đạo diễn nào đã làm việc cho bộ phim kinh điển The Terminator?""","Phim ""The Terminator"" thuộc thể loại nào?","Bộ phim ""The Terminator"" được sản xuất tại các quốc gia nào?","Câu hỏi: Trong bộ phim ""The Terminator"", lý do tại sao một sát thủ từ tương lai được gửi để giết một cô gái trẻ?"
"
    Tên phim : Halloween: The Curse of Michael Myers
    Thể loại : Halloween: The Curse of Michael Myers
    Diễn viên : ['Donald Pleasence', 'Paul Rudd', 'Marianne Hagan', 'Mitchell Ryan', 'Kim Darby']
    Đạo diễn : ['Joe Chappelle']
    Quốc gia : ['Hoa Kỳ']
    Mô tả : Sáu năm sau khi Michael Myers đã làm cho kinh hoàng tại Haddonfield, anh trở lại đó để theo đuổi cháu gái mình là Jamie Lloyd, người đã trốn thoát với con cái mới sinh ra, vì cả Michael và một nhóm thực dân bí ẩn đều có những kế hoạch ác ý.
    ",Cái nào là vai diễn nổi bật nhất trong bộ phim Halloween: The Curse of Michael Myers?,"Cái nào là tên đạo diễn của bộ phim ""Halloween: The Curse of Michael Myers""?",Halloween: The Curse of Michael Myers thuộc thể loại phim gì?,"Cái tên nào trong ""Halloween: The Curse of Michael Myers"" là một quốc gia?","Là thế nào Michael Myers thực hiện các kế hoạch ác ý trong ""Halloween: The Curse of Michael Myers""?"
"
    Tên phim : Lost Horizon
    Thể loại : Lost Horizon
    Diễn viên : ['Ronald Colman', 'Jane Wyatt', 'Edward Everett Horton', 'John Howard', 'Thomas Mitchell']
    Đạo diễn : ['Frank Capra']
    Quốc gia : ['Hoa Kỳ']
    Mô tả : Khi máy bay của một nhà ngoại giao được tôn kính bị tặc lưỡi và rơi xuống các đỉnh núi Tây Tạng, anh ta và những người sống sót khác được dẫn đến một tu viện cách ly ở Shangri-La, nơi họ phải đấu tranh với lời mời ở lại.
    ","Câu hỏi: Trong bộ phim ""Lost Horizon"", ai là những người diễn xuất trong vai trò chính?",Câu hỏi: Đạo diễn nào đã thực hiện bộ phim Lost Horizon?,Câu hỏi: Lost Horizon là một bộ phim thuộc thể loại nào?,Tên bộ phim Lost Horizon được sản xuất ở quốc gia nào?,"Tên phim ""Lost Horizon"" là gì?"
"
    Tên phim : See the Sea
    Thể loại : See the Sea
    Diễn viên : ['Sasha Hails', 'Marina de Van', 'Samantha', 'Paul Raoux', 'Nicolas Brevière']
    Đạo diễn : ['François Ozon']
    Quốc gia : ['Pháp']
    Mô tả : Trong lúc chờ chồng trở về từ một chuyến công tác kinh doanh, một phụ nữ trẻ có em bé đang dần gần gũi với một người phụ nữ du khách kỳ lạ.
    ","Tôi nghĩ có thể hiểu lầm thông tin bạn cung cấp.

Dựa vào thông tin trên, tôi sẽ tạo một câu hỏi sau:

"" See the Sea có ai trong số các diễn viên sau: Sasha Hails, Marina de Van, Samantha, Paul Raoux hay Nicolas Brevière?""","Đạo diễn nào đã thực hiện dự án ""See the Sea""?","Tên thể loại của bộ phim ""See the Sea"" là gì?","Bộ phim ""See the Sea"" do đâu được sản xuất?","Cô phụ nữ trẻ trong bộ phim ""See the Sea"" đã gần gũi với một người phụ nữ du khách kỳ lạ như thế nào?"
"
    Tên phim : Citizen Kane
    Thể loại : Citizen Kane
    Diễn viên : ['Joseph Cotten', 'Dorothy Comingore', 'Agnes Moorehead', 'Ruth Warrick', 'Ray Collins']
    Đạo diễn : ['Orson Welles']
    Quốc gia : ['Hoa Kỳ']
    Mô tả : Sau khi qua đời của doanh nhân xuất bản người giàu có Charles Foster Kane, các phóng viên vây quanh để khám phá ý nghĩa cuối cùng của ông: ""Rosebud"".
    ","Tên các diễn viên nào trong bộ phim ""Citizen Kane"" có tham gia vào vai phụ?",Tên của đạo diễn nào đứng sau việc thực hiện bộ phim Citizen Kane?,"Tên phim ""Citizen Kane"" thuộc thể loại gì?","Tên phim ""Citizen Kane"" được sản xuất tại quốc gia nào?","Bộ phim ""Citizen Kane"" có nội dung gì?"
"
    Tên phim : A Perfect Candidate
    Thể loại : A Perfect Candidate
    Diễn viên : ['Don Baker', 'Mark Goodin', 'Mark Merritt', 'Peter Baker', 'Glen Bolger']
    Đạo diễn : ['R.J. Cutler', 'David Van Taylor']
    Quốc gia : ['Hoa Kỳ']
    Mô tả : Nhà làm phim theo dõi nỗ lực bất thành của Oliver North trong việc đua ghế Thượng viện bang Virginia năm 1994, tập trung vào nhà chiến lược chiến dịch của Bắc, Mark Goodin và một phóng viên báo The Washington Post . Òm lại những thô lỗ.
    ","Câu hỏi: Trong bộ phim ""A Perfect Candidate"", nhà chiến lược chiến dịch của Bắc, Mark Goodin tham gia vai trò gì?","Đạo diễn nào đã thực hiện bộ phim ""A Perfect Candidate""?","Câu hỏi: Bộ phim ""A Perfect Candidate"" thuộc thể loại phim nào?","Bộ phim ""A Perfect Candidate"" lấy bối cảnh ở quốc gia nào?","Câu chuyện trong ""A Perfect Candidate"" xoay quanh sự cố gắng bất thành của ai trong cuộc đua ghế Thượng viện bang Virginia năm 1994?"
"
    Tên phim : Romper Stomper
    Thể loại : Romper Stomper
    Diễn viên : ['Russell Crowe', 'Daniel Pollock', 'Jacqueline McKenzie', 'Alex Scott', 'Leigh Russell']
    Đạo diễn : ['Geoffrey Wright']
    Quốc gia : ['Úc']
    Mô tả : Một nhóm người da trắng cực đoan trở nên lo lắng trước sự thay đổi của khu phố của họ.
    ","""Trong bộ phim Romper Stomper, Russell Crowe đóng vai diễn nào và có tác động như thế nào tới người xem?""","Đạo diễn nào đã thực hiện bộ phim ""Romper Stomper""?","Tên phim ""Romper Stomper"" thuộc thể loại gì?","Bộ phim ""Romper Stomper"" được quay ở quốc gia nào?","Câu hỏi: ""Điểm nhấn chính trong bộ phim Romper Stomper là gì?"""
"
    Tên phim : Delicatessen
    Thể loại : Delicatessen
    Diễn viên : ['Pascal Benezech', 'Dominique Pinon', 'Marie-Laure Dougnac', 'Jean-Claude Dreyfus', 'Karin Viard']
    Đạo diễn : ['Marc Caro', 'Jean-Pierre Jeunet']
    Quốc gia : ['Pháp']
    Mô tả : Kịch bản phim về hiện tượng hậu tận thế kỳ dị hài hước về chủ nhà của tòa nhà chung cư có đôi khi chuẩn bị một món ăn đặc sản cho khách thuê điên rồ của mình.
    ","Ai là người đóng vai chính trong bộ phim ""Delicatessen""?","""Delicatessen được thực hiện bởi hai người đạo diễn nào?""","""Các yếu tố chính của Delicatessen là gì?""","Đạo diễn nào trong ""Delicatessen"" thuộc quốc gia Pháp?","Câu hỏi: ""Trong phim Delicatessen, chủ nhà tòa chung cư chuẩn bị món ăn đặc sản nào cho khách thuê điên rồ?"""
"
    Tên phim : Back to the Future Part III
    Thể loại : Back to the Future Part III
    Diễn viên : ['Michael J. Fox', 'Christopher Lloyd', 'Mary Steenburgen', 'Tom Wilson', 'Lea Thompson']
    Đạo diễn : ['Robert Zemeckis']
    Quốc gia : ['Hoa Kỳ']
    Mô tả : Marty McFly bị mắc kẹt vào năm 1955 và biết về cái chết của Doc Brown trong năm 1885 và phải đi ngược thời gian để cứu anh ấy. Với nhiên liệu không thể tìm thấy sẵn sàng cho DeLorean, hai người này phải tìm cách thoát khỏi Tây nguyên cổ điển trước khi Emmett bị sát hại.
    ",Michael J. Fox đã đóng vai chính trong bộ phim Back to the Future Part III chưa?,"Đạo diễn nào từng làm việc cho bộ phim ""Back to the Future Part III""?",Bộ phim Back to the Future Part III thuộc thể loại điện ảnh nào?,"Tên phim ""Back to the Future Part III"" được sản xuất ở quốc gia nào?","Câu hỏi: Trong Back to the Future Part III, Marty McFly đã đi ngược thời gian để cứu ai?"
"
    Tên phim : Calendar Girl
    Thể loại : Calendar Girl
    Diễn viên : ['Jason Priestley', 'Gabriel Olds', ""Jerry O'Connell"", 'Joe Pantoliano', 'Steve Railsback']
    Đạo diễn : ['John Whitesell']
    Quốc gia : ['Hoa Kỳ']
    Mô tả : Ba người đàn ông trẻ đã đến Los Angeles, California vào cuối mùa hè để hoàn thành giấc mơ gặp gỡ Marilyn Monroe.
    ",Jason Priestley đã đóng vai nào trong Calendar Girl?,Đạo diễn John Whitesell đã thực hiện việc đạo diễn cho phim Calendar Girl?,"Cái tên ""Calendar Girl"" có thực sự phản ánh đúng thể loại của bộ phim không?","Bộ phim ""Calendar Girl"" có được sản xuất ở quốc gia nào?",Câu hỏi: Tại sao ba người đàn ông trẻ lại đến Los Angeles để gặp Marilyn Monroe?
"
    Tên phim : Cool Runnings
    Thể loại : Cool Runnings
    Diễn viên : ['Leon', 'Doug E. Doug', 'Rawle D. Lewis', 'Malik Yoba', 'John Candy']
    Đạo diễn : ['Jon Turteltaub']
    Quốc gia : ['Hoa Kỳ']
    Mô tả : Khi một vận động viên đi bộ Jamaïca bị loại khỏi Giải Olympic, anh ấy xin giúp đỡ của một huấn luyện viên bị khinh địch để bắt đầu Đội trượt tuyết băng giá Jamaica đầu tiên.
    ",Có mấy người diễn viên trong Cool Runnings đã giành được Giải Oscar?,Đạo diễn nào đã làm việc trên bộ phim Cool Runnings?,Tên bộ phim Cool Runnings là bộ phim Cool Runnings gì?,"Bộ phim ""Cool Runnings"" lấy bối cảnh ở quốc gia nào?",Mô tả tình huống trong Cool Runnings đã được dựa trên những sự kiện lịch sử thật nào?
"
    Tên phim : Destination Moon
    Thể loại : Destination Moon
    Diễn viên : ['John Archer', 'Warner Anderson', 'Tom Powers', 'Dick Wesson', ""Erin O'Brien-Moore""]
    Đạo diễn : ['Irving Pichel']
    Quốc gia : ['Hoa Kỳ']
    Mô tả : ""Đích đến Mặt Trăng"", kể lại câu chuyện khi Tiến sĩ Charles Cargraves và Thiếu tướng đã về hưu Thayer tiếp cận Jim Barnes, người đứng đầu các công ty xây dựng hàng không của riêng mình để giúp họ xây dựng một tên lửa sẽ đưa họ đến Mặt Trăng.
    ","Tên của những diễn viên nào được xuất hiện trong bộ phim ""Đích đến Mặt Trăng""?","Đạo diễn nào đã trực tiếp chỉ đạo công tác quay và biên tập bộ phim ""Destination Moon""?","Cái gì là chủ đề chính trong bộ phim ""Đích đến Mặt Trăng""?",Destination Moon được thực hiện ở nước nào?,"Câu chuyện của ""Đích đến Mặt Trăng"" xoay quanh việc các nhà khoa học và phi công đưa một nhóm người lên mặt trăng để tiến hành một nhiệm vụ gì?"
"
    Tên phim : Frankenstein Meets the Wolf Man
    Thể loại : Frankenstein Meets the Wolf Man
    Diễn viên : ['Lon Chaney Jr.', 'Ilona Massey', 'Patric Knowles', 'Lionel Atwill', 'Bela Lugosi']
    Đạo diễn : ['Roy William Neill']
    Quốc gia : ['Hoa Kỳ']
    Mô tả : Người đàn ông sói được hồi sinh tìm kiếm một liệu pháp cho bệnh tật của mình đã tìm sự giúp đỡ của một nhà khoa học điên, người tuyên bố rằng không chỉ sẽ loại bỏ sự biến dạng ban đêm của Người Sói mà còn sẽ làm sống lại xác ướp vô nhân tính của Frankenstein.
    ","Là thành viên nào trong nhóm diễn viên ""Lon Chaney Jr."", ""Ilona Massey"", ""Patric Knowles"", ""Lionel Atwill"", ""Bela Lugosi"" tham gia đóng vai chính trong bộ phim ""Frankenstein Meets the Wolf Man""?","Đạo diễn nào đã chỉ đạo bộ phim ""Frankenstein Meets the Wolf Man""?","Cái tên ""Frankenstein Meets the Wolf Man"" có thể được coi là một bộ phim thuộc thể loại gì?","Bộ phim ""Frankenstein Meets the Wolf Man"" thuộc quốc gia nào?","Câu hỏi: ""Frankenstein Meets the Wolf Man"" là bộ phim thể loại nào và có liên quan đến nhân vật nào?"
"
    Tên phim : Flying Tigers
    Thể loại : Flying Tigers
    Diễn viên : ['John Wayne', 'John Carroll', 'Anna Lee', 'Paul Kelly', 'Gordon Jones']
    Đạo diễn : ['David Miller']
    Quốc gia : ['Hoa Kỳ']
    Mô tả : Sáng tạo của Trung úy Jim Gordon về đội phi công tình nguyện danh tiếng của Mỹ tại Trung Quốc bị phức tạp hóa bởi việc tuyển dụng một người bạn lâu năm mà họ xem là một tên trẻ nóng nảy không có trách nhiệm.
    ","Câu hỏi: ""Diễn viên tham gia bộ phim Flying Tigers bao gồm những người nào?""",Đạo diễn của bộ phim Flying Tigers là ai?,"Bộ phim ""Flying Tigers"" thuộc thể loại gì?","Bộ phim ""Flying Tigers"" do đâu được sản xuất?",TruyệnFlying Tigers được lấy bối cảnh ở đâu trong phim?
"
    Tên phim : The Replacements
    Thể loại : The Replacements
    Diễn viên : ['Keanu Reeves', 'Gene Hackman', 'Brooke Langton', 'Orlando Jones', 'Faizon Love']
    Đạo diễn : ['Howard Deutch']
    Quốc gia : ['Hoa Kỳ']
    Mô tả : Trong thời gian đình công bóng đá chuyên nghiệp, chủ sở hữu thuê các cầu thủ thay thế.
    ","Câu hỏi: ""Các diễn viên trong bộ phim 'The Replacements' bao gồm những người nào?""","Đạo diễn nào đã thực hiện bộ phim ""The Replacements""?","""The Replacements có thuộc thể loại gì?""","Bộ phim ""The Replacements"" thuộc quốc gia nào?","Câu hỏi: Trong thời gian đình công bóng đá chuyên nghiệp, chủ sở hữu thuê các cầu thủ thay thế trong bộ phim ""The Replacements"" là ai?"
"
    Tên phim : Around the World in 80 Days
    Thể loại : Around the World in 80 Days
    Diễn viên : ['Cantinflas', 'Finlay Currie', 'Robert Morley', 'Ronald Squire', 'Basil Sydney']
    Đạo diễn : ['Michael Anderson', 'John Farrow']
    Quốc gia : ['Hoa Kỳ']
    Mô tả : Một người Anh từ thời Victoria đặt cược rằng với các con tàu hơi nước và đường sắt mới ông có thể vòng quanh thế giới trong tám mươi ngày.
    ","Câu hỏi: ""Đạo diễn Around the World in 80 Days đã từng làm việc cùng với nam diễn viên nào sau đây?""","Đạo diễn nào trong hai người đã chịu trách nhiệm chính về bộ phim ""Around the World in 80 Days""?",Around the World in 80 Days thuộc thể loại nào?,Bộ phim Around the World in 80 Days được sản xuất ở quốc gia nào?,Cậu bé nào là người đặt cược việc có thể vòng quanh thế giới trong 80 ngày như trong bộ phim Around the World in 80 Days?
