film_info,q_actor,q_director,q_genres,q_country,q_plot
"
    Tên phim : Truy Bắt Sát Nhân - Misanthrope (To Catch The Killer)
    Thể loại : ['T13', 'Phim Âu Mỹ', 'Hành động & Phiêu lưu']
    Diễn viên : ['Shailenne Woodley']
    Đạo diễn : ['Damián Szifron']
    Quốc gia : ['United States of America']
    Mô tả : Truy Bắt Sát Nhân - Misanthrope (To Catch The Killer) kể về một sĩ quan cảnh sát tài năng nhưng đầy rắc rối được mời gia nhập điều tra viên chính của FBI để hỗ trợ xây dựng hồ sơ và theo dõi một cá nhân kinh hoàng đang gây sợ hãi cho thành phố.
    ",Đoán xem Shailenne Woodley sẽ đóng vai nào trong bộ phim Truy Bắt Sát Nhân - Misanthrope (To Catch The Killer)?,"Đạo diễn nào làm việc trong bộ phim ""Truy Bắt Sát Nhân - Misanthrope (To Catch The Killer)""?","Câu hỏi: ""To Catch The Killer"" thuộc thể loại phim hành động & phiêu lưu hay không?","Câu hỏi: Bộ phim ""Truy Bắt Sát Nhân - Misanthrope (To Catch The Killer)"" có được quay ở quốc gia nào?","Câu hỏi: ""Misanthrope (To Catch The Killer) - Truy Bắt Sát Nhân là một bộ phim như thế nào?"""
"
    Tên phim : 3000 Năm Khao Khát - Three Thousand Years Of Longing
    Thể loại : ['T13', 'Phim Âu Mỹ', 'Phim tâm lý']
    Diễn viên : ['Idris Elba', '', 'Tilda Swinton']
    Đạo diễn : ['George Miller']
    Quốc gia : ['United States of America']
    Mô tả : 3000 Năm Khao Khát - Three Thousand Years Of Longing kể về tiến sĩ Alithea Binnie là một nhà học thuật - bằng lòng với cuộc sống và một sinh vật của lý trí. Khi ở Istanbul tham dự một hội nghị, cô tình cờ gặp một Djinn, người đã đưa ra ba điều ước của cô để đổi lấy sự tự do của anh ta.
    ",Bạn có thể chỉ định một trong những diễn viên tham gia vào bộ phim 3000 Năm Khao Khát - Three Thousand Years Of Longing?,Ai là đạo diễn đứng phía sau dự án 3000 Năm Khao Khát - Three Thousand Years Of Longing?,"Thể loại của bộ phim ""3000 Năm Khao Khát - Three Thousand Years Of Longing"" là thể loại nào?","Bộ phim ""3000 Năm Khao Khát - Three Thousand Years Of Longing"" được thực hiện ở quốc gia nào?","Câu hỏi: ""Hãy kể lại cho tôi biết tiến sĩ Alithea Binnie sẽ làm gì khi gặp một Djinn ở Istanbul trong bộ phim 3000 Năm Khao Khát?"""
"
    Tên phim : Chôn Vùi - Burial
    Thể loại : ['T13', 'Phim Âu Mỹ', 'Hành động & Phiêu lưu']
    Diễn viên : ['Naimh Amgar', '', 'Tom Felton']
    Đạo diễn : ['Ben Parker']
    Quốc gia : ['United States of America']
    Mô tả : Chôn Vùi - Burial kể câu chuyện hư cấu về một nhóm nhỏ binh lính Nga được giao nhiệm vụ chuyển những phần còn lại của Hitler về cho Stalin ở Nga. Trên đường đi, đơn vị bị tấn công bởi các du kích ""Người sói"" của Đức và bị bắt từng người một. Một nữ sĩ quan tình báo gan dạ dẫn dắt những người đồng đội còn sống sót của mình trong tình huống cuối cùng để đảm bảo hàng hóa của họ không rơi vào tay nhữn... Xem thêm
    ","Đạo diễn Ben Parker đã hợp tác với các diễn viên Naimh Amgar và Tom Felton trong bộ phim hành động và phiêu lưu Chôn Vùi - Burial có quốc gia sản xuất là Hoa Kỳ. 

Câu hỏi:
""Tom Felton đóng vai nào trong bộ phim Chôn Vúi?""","Cầu hỏi: Đạo diễn Ben Parker đã thực hiện những dự án nào nổi bật trước khi làm bộ phim ""Chôn Vùi - Burial""?","Câu hỏi: ""Tên phim Chôn Vùi là một phần trong thể loại gì?""",Bộ phim Chôn Vùi - Burial được thực hiện ở quốc gia nào?,"Câu hỏi: Trong phim ""Chôn Vùi - Burial"", một nhóm binh lính Nga bị tấn công bởi du kích ""Người sói"" của Đức và được đưa đi bắt từng người một, làm thế nào họ phải đối mặt với tình huống này?"
"
    Tên phim : Một Cách Vẹn Toàn - The Last Full Measure
    Thể loại : ['T13', 'Phim Âu Mỹ', 'Hành động & Phiêu lưu', 'Phim tâm lý', 'Phiêu lưu - Hành động']
    Diễn viên : ['Alison Sudol', '', 'Sebastian Stan']
    Đạo diễn : ['Todd Robinson']
    Quốc gia : ['United States of America']
    Mô tả : Một Cách Vẹn Toàn - The Last Full Measure kể về anh hùng chiến tranh Việt Nam William H. Pitsenbarger, một Pararescuemen của Không quân Hoa Kỳ (còn được gọi là một PJ), người đã cứu sống hơn sáu mươi người. Trong một nhiệm vụ giải cứu vào ngày 11 tháng 4 năm 1966, anh được trao cơ hội trốn thoát trên chiếc trực thăng cuối cùng ra khỏi khu vực chiến đấu dưới hỏa lực, nhưng anh ở lại để cứu và bảo v... Xem thêm
    ","Câu hỏi: ""Diễn viên nào tham gia đóng phim Một Cách Vẹn Toàn - The Last Full Measure?""","Đạo diễn nào đứng phía sau việc tạo nên bộ phim ""Một Cách Vẹn Toàn - The Last Full Measure""?","Bộ phim ""Một Cách Vẹn Toàn - The Last Full Measure"" thuộc thể loại nào?","Bộ phim ""Một Cách Vẹn Toàn - The Last Full Measure"" được thực hiện ở quốc gia nào?","Câu hỏi: ""Bộ phim 'Một Cách Vẹn Toàn - The Last Full Measure' kể về một nhân vật chính nào?"""
"
    Tên phim : Giải Cứu - High Wire Act
    Thể loại : ['T13', 'Phim Âu Mỹ', 'Hành động & Phiêu lưu', 'Phim tâm lý']
    Diễn viên : ['Rosamund Pike', '', 'Jon Hamm']
    Đạo diễn : ['BRAD ANDERSON']
    Quốc gia : ['United States of America']
    Mô tả : Giải Cứu - High Wire Act kể về về một nhà cựu ngoại giao Mỹ quay trở lại công việc cũ của mình để giải cứu cô bạn đồng nghiệp.
    ","""Rosamund Pike đóng vai trò gì trong bộ phim Giải Cứu - High Wire Act?""","Cần tên của đạo diễn nào trong bộ phim ""Giải Cứu - High Wire Act""?",Giải Cứu - High Wire Act là một trong những bộ phim thuộc thể loại nào?,"Bộ phim ""Giải Cứu - High Wire Act"" được sản xuất ở quốc gia nào?",Giải Cứu - High Wire Act kể về việc một cựu ngoại giao Mỹ quay trở lại công việc cũ của mình để giải cứu ai?
"
    Tên phim : Cô Vợ Hờ - Just Go With It
    Thể loại : ['T16', 'Phim Âu Mỹ']
    Diễn viên : ['Adam Sandler', '', 'Nick Swardson', '', 'Jennifer Aniston', '', 'Brooklyn Decker']
    Đạo diễn : ['Dennis Dugan']
    Quốc gia : ['United States of America']
    Mô tả : Cô Vợ Hờ - Just Go With It là phiên bản làm lại của bộ phim Cô Dâu Bất Đắc Dĩ năm 1969. Bộ phim xoay quanh câu chuyện của Danny Maccabee - một bác sĩ thẩm mỹ độc thân và phóng túng. Danny đã tạo ra một câu chuyện giả về việc mình đã ly dị và có hai đứa con để thu hút phụ nữ.
    ","Cô Vợ Hờ - Just Go With It có Jennifer Aniston trong vai vợ hờ, nhưng cô ta thật sự là vợ của ai trong số các diễn viên sau đây: Adam Sandler, Nick Swardson, Brooklyn Decker?","Đạo diễn nào tham gia thực hiện bộ phim ""Cô Vợ Hờ - Just Go With It""?","""Cô Vợ Hờ - Just Go With It thuộc thể loại phim gì?""",Cô Vợ Hờ - Just Go With It là bộ phim được sản xuất ở quốc gia nào?,Đạo diễn Dennis Dugan đã làm lại từ phần nào trong bộ phim Cô Vợ Hờ - Just Go With It?
"
    Tên phim : 4K Gã Chằn Tinh Tốt Bụng 2 - Shrek 2
    Thể loại : ['K', 'Phim Âu Mỹ', 'Phim hoạt hình', 'Gã Chằn Tinh Tốt Bụng 2 - Shrek 2 kể về việc sau khi tiêu diệt rồng lửa và lãnh chúa Farquaad, gã chằn tinh tốt bụng Shrek đã chiếm được tình cảm của Công chúa Fiona. Kết thúc tuần trăng mật, đôi uyên ương quyết định về thăm vương quốc của Fiona. Quá sửng sốt trước hình thù kì dị của con gái và phò mã, Quốc vương và Hoàng hậu đã ra sức phá hoại hôn nhân của hai người.', 'Diễn viên:', 'Cameron Diaz', ',', 'Eddie Murphy', ',', 'Mike Myers', ',', 'Julie Andrews', 'Đạo diễn:', 'Kelly Asbury', ',', 'Conrad Vernon', ',', 'Andrew Adamson', 'Quốc gia:', 'United States of America']
    Diễn viên : ['Cameron Diaz', '', 'Eddie Murphy', '', 'Mike Myers', '', 'Julie Andrews']
    Đạo diễn : ['Kelly Asbury', '', 'Conrad Vernon', '', 'Andrew Adamson']
    Quốc gia : ['United States of America']
    Mô tả : nan
    ","Đôi uyên ương trong bộ phim ""4K Gã Chằn Tinh Tốt Bụng 2 - Shrek 2"" được diễn xuất bởi ai?",Ai là đạo diễn chính thức đứng sau bộ phim 4K Gã Chằn Tinh Tốt Bụng 2 - Shrek 2?,Gã chằn tinh tốt bụng Shrek 2 thuộc thể loại gì?,"Câu hỏi: ""4K Gã Chằn Tinh Tốt Bụng 2 - Shrek 2 là bộ phim do quốc gia nào sản xuất?""",4K Gã Chằn Tinh Tốt Bụng 2 - Shrek 2 là một bộ phim hoạt hình có nội dung gì?
"
    Tên phim : Đã Đến Lúc - About Time
    Thể loại : ['T13', 'Phim Âu Mỹ', 'Phim tâm lý']
    Diễn viên : ['Rachel McAdams', '', 'Margot Robbie', '', 'Bill Nighy', '', 'Tom Hollander']
    Đạo diễn : ['Richard Curtis']
    Quốc gia : ['United States of America']
    Mô tả : Đã Đến Lúc - About Time kể về Tim Lake (do Domhnall Gleeson thủ vai), một chàng trai trẻ phát hiện ra rằng anh có khả năng du hành thời gian. Khi Tim tròn 21 tuổi, cha anh (do Bill Nighy thủ vai) tiết lộ bí mật rằng tất cả nam giới trong gia đình đều có khả năng này. Tim quyết định sử dụng khả năng đặc biệt của mình để cải thiện cuộc sống và tìm kiếm tình yêu đích thực.Tim gặp và yêu Mary (do Rach... Xem thêm
    ","""Domhnall Gleeson đóng vai nhân vật chính nào trong bộ phim Đã Đến Lúc - About Time?""","Đạo diễn của phim ""Đã Đến Lúc - About Time"" là người nào?","Tên của bộ phim ""Đã Đến Lúc - About Time"" thuộc thể loại phim gì?","Bộ phim ""Đã Đến Lúc - About Time"" được thực hiện ở quốc gia nào?","Câu hỏi: ""Đã Đến Lúc - About Time"" nói về một người đàn ông trẻ có khả năng gì và làm thế nào anh ấy sử dụng nó trong cuộc sống?"
"
    Tên phim : Người Thủ Lĩnh - Alpha
    Thể loại : ['T13', 'Phim Âu Mỹ', 'Hành động & Phiêu lưu', 'Người Thủ Lĩnh lấy bối cảnh 20.000 năm trước, theo chân cậu bé tiền sử Keda, con trai tộc trưởng một bộ lạc, trong một lần đi săn thú lớn (săn bò rừng cổ đại) để có cái ăn cho bộ tộc, chàng trai trẻ đã bị con bò mộng đầu đàn húc rơi xuống vách đá. Khi tỉnh dậy, chỉ còn một thân một mình, anh chàng phải chiến đấu giành lại sự sống và trở về nhà theo dấu những vì sao được xăm trên bàn tay. Đồng hành...', 'Xem thêm', 'Diễn viên:', 'Kodi Smit-McPhee', ',', 'Jóhannes Haukur Jóhannesson', ',', 'Marcin Kowalczyk', 'Đạo diễn:', 'Albert Hughes', 'Quốc gia:', 'United States of America']
    Diễn viên : ['Kodi Smit-McPhee', '', 'Jóhannes Haukur Jóhannesson', '', 'Marcin Kowalczyk']
    Đạo diễn : ['Albert Hughes']
    Quốc gia : ['United States of America']
    Mô tả : nan
    ","Tên các diễn viên nào tham gia vào bộ phim ""Người Thủ Lĩnh - Alpha""?",Đạo diễn của Người Thủ Lĩnh - Alpha đã từng làm việc với đạo diễn nào khác trước khi thực hiện dự án này?,Người Thủ Lĩnh - Alpha thuộc thể loại phim gì?,"Bộ phim ""Người Thủ Lĩnh - Alpha"" lấy bối cảnh ở quốc gia nào?","""Câu chuyện Người Thủ Lĩnh - Alpha xoay quanh sự kiện gì?"""
"
    Tên phim : Người Nhện Siêu Đẳng - The Amazing Spider-Man
    Thể loại : ['T13', 'Phim Âu Mỹ', 'Hành động & Phiêu lưu']
    Diễn viên : ['Rhys Ifans', '', 'Andrew Garfield', '', 'Denis Leary', '', 'Campbell Scott']
    Đạo diễn : ['Marc Webb']
    Quốc gia : ['United States of America']
    Mô tả : Người Nhện Siêu Đẳng - The Amazing Spider-Man là phiên bản làm lại của bộ phim siêu anh hùng nổi tiếng. Phim xoay quanh câu chuyện nam sinh cấp ba Peter Parker học cách sử dụng sức mạnh mới của mình để chiến đấu với tên đại ác nhân Thằn Lằn.
    ","Trong bộ phim ""Người Nhện Siêu Đẳng - The Amazing Spider-Man"", ai là người đóng vai diễn viên chính nam?","""Đạo diễn Marc Webb đã thực hiện vai trò gì trong việc tạo ra bộ phim Người Nhện Siêu Đẳng - The Amazing Spider-Man?""",Người Nhện Siêu Đẳng - The Amazing Spider-Man thuộc thể loại gì?,Bộ phim Người Nhện Siêu Đẳng - The Amazing Spider-Man thuộc quốc gia nào?,Người Nhện Siêu Đẳng - The Amazing Spider-Man xoay quanh câu chuyện gì?
"
    Tên phim : Tội Phạm Nhân Bản 2049 - Blade Runner 2049
    Thể loại : ['Phim Âu Mỹ', 'Phim tâm lý']
    Diễn viên : ['Harrison Ford', '', 'Ryan Gosling']
    Đạo diễn : ['Denis Villeneuve']
    Quốc gia : ['United States of America']
    Mô tả : Tội Phạm Nhân Bản 2049 - Blade Runner 2049 kể về K - một người nhân bản thế hệ mới nhất làm việc cho Cục cảnh sát Los Angeles. Trong một cuộc săn lùng tội phạm nhân bản bỏ trốn, K tình cờ phát hiện bí mật gây chấn động: Một người nhân bản từng có thai và qua đời khi sinh con. Cấp trên chỉ đạo anh phải tìm ra đưa bé và tiêu diệt nó để tránh hậu họa. Lần theo các manh mối, K tìm thấy Rick Deckard, n... Xem thêm
    ",Câu hỏi: Đạo diễn Denis Villeneuve đã chọn những diễn viên nào cho vai chính trong Tội Phạm Nhân Bản 2049?,Đạo diễn nào đứng sau dự án Tội Phạm Nhân Bản 2049 - Blade Runner 2049?,Tội Phạm Nhân Bản 2049 - Blade Runner 2049 thuộc thể loại nào?,"Trong bộ phim ""Tội Phạm Nhân Bản 2049 - Blade Runner 2049"", quốc gia nào là nơi sản xuất bộ phim này?","Câu hỏi: Trong Tội Phạm Nhân Bản 2049 - Blade Runner 2049, người nhân bản K đã tình cờ phát hiện ra bí mật gì gây chấn động?"
"
    Tên phim : Du Khách Bí Ẩn - The Tourist
    Thể loại : ['T13', 'Phim Âu Mỹ', 'Phim tâm lý', 'Một du khách người Mỹ tìm kiếm sự an ủi cho trái tim tan vỡ của mình, nhưng lại bị đốn tim sau khi tình cờ gặp một đặc vụ Interpol xinh đẹp.', 'Diễn viên:', 'Johnny Depp', ',', 'Angelina Jolie', ',', 'Paul Bettany', 'Đạo diễn:', 'Florian Henckel von Donnersmarck', 'Quốc gia:', 'United States of America']
    Diễn viên : ['Johnny Depp', '', 'Angelina Jolie', '', 'Paul Bettany']
    Đạo diễn : ['Florian Henckel von Donnersmarck']
    Quốc gia : ['United States of America']
    Mô tả : nan
    ",Cô Angelina Jolie thủ vai đặc vụ Interpol xinh đẹp trong bộ phim Du Khách Bí Ẩn - The Tourist?,"Câu hỏi: ""Đạo diễn Florian Henckel von Donnersmarck đã làm việc trên bộ phim Du Khách Bí Ẩn - The Tourist như thế nào?""","Tên của bộ phim là gì? Và thể loại nào được sử dụng để mô tả ""Du Khách Bí Ẩn - The Tourist""?","Câu hỏi: Bộ phim ""Du Khách Bí Ẩn - The Tourist"" lấy bối cảnh ở quốc gia nào?",Cô giáo nhạc Piano là người phụ nữ thứ hai mà Du Khách Bí Ẩn - The Tourist gặp gỡ trong một chuyến đi đến Paris. Ai đóng vai cô giáo nhạc Piano này?
"
    Tên phim : 4K Công Phu Gấu Trúc 3 - Kung Fu Panda 3
    Thể loại : ['K', 'Phim Âu Mỹ', 'Phim hoạt hình', 'Công Phu Gấu Trúc 3 - Kung Fu Panda 3 kể về việc Po gặp lại người cha của mình. Hai người cùng tới một vùng đất chưa từng ai biết tới. Tại đây, họ gặp rất nhiều đồng loại gấu trúc. Khi đám trâu mắt xanh sở hữu sức mạnh thần bí có ý đồ thôn tính Thần châu, tiêu diệt vô số võ lâm cao thủ, Po buộc phải đối mặt với thử thách mới...', 'Đạo diễn:', 'Jennifer Yuh Nelson', ',', 'Alessandro Carloni', 'Quốc gia:', 'United States of America']
    Diễn viên : []
    Đạo diễn : ['Jennifer Yuh Nelson', '', 'Alessandro Carloni']
    Quốc gia : ['United States of America']
    Mô tả : nan
    ","Câu hỏi: Đạo diễn nào tham gia công tác đạo diễn cho bộ phim ""4K Công Phu Gấu Trúc 3 - Kung Fu Panda 3""?","Đạo diễn nào đã đóng góp vào việc thực hiện bộ phim ""4K Công Phu Gấu Trúc 3 - Kung Fu Panda 3""?","Tên của bộ phim ""4K Công Phu Gấu Trúc 3 - Kung Fu Panda 3"" thuộc thể loại gì?","Câu hỏi: Bộ phim ""4K Công Phu Gấu Trúc 3 - Kung Fu Panda 3"" thuộc quốc gia nào?","Tiêu đề của ""4K Công Phu Gấu Trúc 3 - Kung Fu Panda 3"" nói gì về cuộc gặp gỡ giữa Po và người cha?"
"
    Tên phim : Xích Lại Gần Nhau - Closer
    Thể loại : ['Phim Âu Mỹ']
    Diễn viên : ['Clive Owen', '', 'Julia Roberts', '', 'Jude Law', '', 'Natalie Portman']
    Đạo diễn : ['Mike Nichols']
    Quốc gia : ['United States of America']
    Mô tả : Xích Lại Gần Nhau - Closer kể về cô vũ nữ lang thang Alice và nhà văn trẻ si tình Dan. Họ đã 'va' vào nhau như định mệnh trên một đoạn đường đời tấp nập, từ những kẻ xa lạ trở thành tình nhân và tin rằng tình yêu họ dành cho nhau là thật. Một ngày, Dan gặp Anna - một nhiếp ảnh gia tự do, và hoang mang: liệu có phải đây mới là tình yêu đích thực mình tìm kiếm? Trên hành trình đi tìm câu trả lời cho... Xem thêm
    ",Nhân vật Anna trong Xích Lại Gần Nhau - Closer do diễn viên nào thủ vai?,Đạo diễn nào đã thực hiện bộ phim Xích Lại Gần Nhau - Closer?,Xích Lại Gần Nhau - Closer thuộc thể loại phim gì?,Xích Lại Gần Nhau - Closer thuộc nước nào?,"Câu hỏi: ""Xích Lại Gần Nhau - Closer"" kể về tình yêu chân thật hay chỉ là ảo giác?"
"
    Tên phim : Ngôi Đền Kỳ Quái 4 - Pee Nak 4
    Thể loại : ['T13', 'Phim Hài', 'Hồn ma Nak với sức mạnh khủng khiếp nhất, đáng sợ nhất mà bộ đôi mỏ hỗn Balloon & First phải đối mặt để giải cứu cho trai đẹp Min Joon. Liệu hội bạn này sẽ giải được nghiệp mình tạo ra hay sẽ tan rã từ đây?', 'Diễn viên:', 'Bhuripat Vejvongsatechawat', ',', 'Witthawat Rattanaboonbaramee', 'Đạo diễn:', 'Phontharis Chotkijasdarspon', 'Quốc gia:', 'Thailand']
    Diễn viên : ['Bhuripat Vejvongsatechawat', '', 'Witthawat Rattanaboonbaramee']
    Đạo diễn : ['Phontharis Chotkijasdarspon']
    Quốc gia : ['Thailand']
    Mô tả : nan
    ",Có những diễn viên nào trong Ngôi Đền Kỳ Quái 4 - Pee Nak 4?,"Ai là đạo diễn của bộ phim ""Ngôi Đền Kỳ Quái 4 - Pee Nak 4""?","Câu hỏi: Bộ phim ""Ngôi Đền Kỳ Quái 4 - Pee Nak 4"" thuộc thể loại gì?",Tên quốc gia nơi sản xuất bộ phim Ngôi Đền Kỳ Quái 4 - Pee Nak 4 là gì?,"""Ngôi Đền Kỳ Quái 4 - Pee Nak 4 có nội dung và ý nghĩa gì?"""
"
    Tên phim : Mẹ Mẹ Con Con - Tập 1
    Thể loại : ['T13', 'Phim Hài', 'Phim Bộ', 'Phim Việt Nam', 'Mẹ Mẹ Con Con là câu chuyện xoay quanh một gia đình thành công trên thương trường nhưng lại ""đi vào ngõ cụt"" cho những câu chuyện của chính gia đình mình. Ẩn sau sự thành công và sang giàu đó, những thành viên trong gia đình này không hề hạnh phúc. Bản thân mỗi thành viên trong đó đều đang cố gắng thoát ra khỏi vỏ bọc thật sự để sống với bản chất thật của đời mình.', 'Diễn viên:', 'Quốc Thuận', ',', 'NSND Hồng Vân', ',', 'Hoàng Sơn', ',', 'Minh Nhí', ',', 'Kha Ly', ',', 'Xuân Nghị', ',', 'Đại Nghĩa', 'Đạo diễn:', 'Quốc Thuận', 'Quốc gia:', 'Vietnam']
    Diễn viên : ['Quốc Thuận', '', 'NSND Hồng Vân', '', 'Hoàng Sơn', '', 'Minh Nhí', '', 'Kha Ly', '', 'Xuân Nghị', '', 'Đại Nghĩa']
    Đạo diễn : ['Quốc Thuận']
    Quốc gia : ['Vietnam']
    Mô tả : nan
    ","Dưới đây là câu hỏi theo yêu cầu:
""Mẹ Mẹ Con Con - Tập 1 có diễn viên nào nổi tiếng với vai trò là NSND?""","""Đạo diễn nào là người phụ trách bộ phim 'Mẹ Mẹ Con Con - Tập 1'?""",Mẹ Mẹ Con Con - Tập 1 thuộc thể loại phim hài là đúng hay sai?,"Bộ phim ""Mẹ Mẹ Con Con - Tập 1"" thuộc quốc gia nào?","Câu hỏi: ""Mẹ Mẹ Con Con - Tập 1"" là một bộ phim hài nói về chủ đề gì?"
"
    Tên phim : Đại Kê Chạy Đi - Tập 1
    Thể loại : ['T13', 'Phim Hài', 'Phim Bộ', 'Phim Việt Nam', 'Đại Kê Chạy Đi kể về cuộc sống của hai mẹ con bán gà: Bà Hồng (Hồng Vân đóng) và con trai Đại Kê (Tuấn Dũng đóng). Mẹ thì chăm kiếm tiền còn con trai mới lớn lại ưa kiếm chuyện, nghịch ngợm. Cuộc sống của Đại Kê ở xóm nghèo trở nên xáo trộn khi bà Hồng quyết định sống thử với ông Sơn, khi tình yêu của anh bị cấm cản, việc làm giàu với bạn mới quen cũng gặp ngàn sóng gió.', 'Diễn viên:', 'Hoàng Yến', ',', 'NSND Hồng Vân', ',', 'Hoàng Sơn', ',', 'Lê Giang', ',', 'Ngân Quỳnh', ',', 'Trịnh Minh Dũng', ',', 'Hữu Tín', 'Đạo diễn:', 'Hoàng Tuấn Cường', 'Quốc gia:', 'Vietnam']
    Diễn viên : ['Hoàng Yến', '', 'NSND Hồng Vân', '', 'Hoàng Sơn', '', 'Lê Giang', '', 'Ngân Quỳnh', '', 'Trịnh Minh Dũng', '', 'Hữu Tín']
    Đạo diễn : ['Hoàng Tuấn Cường']
    Quốc gia : ['Vietnam']
    Mô tả : nan
    ","Đoàn ngũ diễn viên nổi bật trong bộ phim ""Đại Kê Chạy Đi - Tập 1"" bao gồm những người nào?","Ai là đạo diễn của bộ phim ""Đại Kê Chạy Đi - Tập 1""?","""Đại Kê Chạy Đi - Tập 1"" thuộc thể loại nào?","Tên bộ phim ""Đại Kê Chạy Đi - Tập 1"" thuộc quốc gia nào?","""Tại sao cuộc sống của Đại Kê Chạy Đi trở nên xáo trộn?"""
"
    Tên phim : Hài Hại Não - Tập 1
    Thể loại : ['T13', 'Phim Hài', 'Phim Bộ', 'Phim Việt Nam', 'Hài Hại Não Tết xây dựng những tình huống hài hước xoay quanh về đời sống và mối quan hệ xã hội với sự góp mặt của các nghệ sĩ nổi tiếng Việt Nam.']
    Diễn viên : []
    Đạo diễn : []
    Quốc gia : []
    Mô tả : nan
    ","Tên các nghệ sĩ nổi tiếng nào tham gia vào bộ phim ""Hài Hại Não - Tập 1""?","Câu hỏi: Đạo diễn nào chịu trách nhiệm cho bộ phim ""Hài Hại Não - Tập 1""?","Hài Hại Não - Tập 1 thuộc thể loại phim hài, có thể nó mang yếu tố gì?",Bộ phim Hài Hại Não - Tập 1 là sản phẩm của quốc gia nào?,"Câu hỏi: ""Hài Hại Não - Tập 1"" xoay quanh vấn đề xã hội gì?"
"
    Tên phim : Kế Hoạch Đổi Chồng
    Thể loại : ['T13', 'Phim Hài', 'Phim tâm lý']
    Diễn viên : ['Quang Đăng', '', 'Trương Thanh Long', '', 'Hoàng Yến Chibi']
    Đạo diễn : ['Trần Nhân Kiên']
    Quốc gia : ['Vietnam']
    Mô tả : Kế Hoạch Đổi Chồng kể về câu chuyện tiếng sét ái tình đã khiến Thu Dung và Trọng Quân yêu rồi cưới nhau khi cả hai còn rất trẻ. Nhưng mọi chuyện thay đổi khi tình cảm của Quân dần phai nhạt sau cuộc hôn nhân 1 năm giữa họ. Quân bắt đầu tìm mọi cách để Dung chủ động nói lời chia tay mình. Kế hoạch được vạch ra khi Quân gặp Khương  vốn là tay chơi khét tiếng và đào hoa. Quân sẽ trả Khương một số tiề... Xem thêm
    ",Đoàn diễn viên Kế Hoạch Đổi Chồng gồm những người nào?,"Đạo diễn nào đứng sau dự án ""Kế Hoạch Đổi Chồng""?","""Kế Hoạch Đổi Chồng là một bộ phim thuộc thể loại nào?""",Kế Hoạch Đổi Chồng là một bộ phim của quốc gia nào?,Câu hỏi: Kế Hoạch Đổi Chồng kể về câu chuyện gì khi hai người trẻ đã kết hôn?
"
    Tên phim : Ngôi Nhà Bươm Bướm
    Thể loại : ['T13', 'Trailer', 'Phim Hài', 'Phim tâm lý', 'Phim Việt Nam']
    Diễn viên : ['Quang Minh', '', 'Hoàng Yến Chibi', '', 'Hồng Đào', '', 'NSƯT Thành Lộc']
    Đạo diễn : ['Huỳnh Tuấn Anh']
    Quốc gia : ['Vietnam']
    Mô tả : Ngôi Nhà Bươm Bướm kể về hành trình vượt qua trở ngại của Hoàng và Mai để đi đến cuộc hôn nhân mơ ước. Qua nhiều phen “chiêu dụ”, Hoàng và Mai đã sắp xếp được buổi gặp cho hai gia đình. Nhưng chính từ đây, câu chuyện oái oăm của nhà trai bị phơi bày và đem đến tình cảnh có một không hai cho buổi gặp mặt.
    ","Câu hỏi: Trong bộ phim ""Ngôi Nhà Bươm Bướm"", có diễn viên nào tham gia đóng vai chính cùng với Quang Minh và Hoàng Yến Chibi?","""Đạo diễn Huỳnh Tuấn Anh đã làm việc gì để thực hiện bộ phim Ngôi Nhà Bươm Bướm?""","""Ngôi Nhà Bươm Bướm thuộc thể loại phim gì?""","Câu hỏi: Bộ phim ""Ngôi Nhà Bươm Bướm"" thuộc quốc gia nào?","Câu hỏi: Bộ phim ""Ngôi Nhà Bươm Bướm"" kể về một cặp đôi đã vượt qua những trở ngại nào?"
"
    Tên phim : Ngày Mai Mai cưới
    Thể loại : ['T13', 'Trailer', 'Phim Hài', 'Phim tâm lý']
    Diễn viên : ['Trung Dân', '', 'Cát Phượng', '', 'Diệu Nhi', '', 'Fap TV', '', 'Minh Beta']
    Đạo diễn : ['Nguyễn Hoàng Anh']
    Quốc gia : ['Vietnam']
    Mô tả : Ngày Mai Mai Cưới xoay quanh câu chuyện của 4 người bạn thân chơi với nhau từ khi lọt lòng. Một cô nàng tomboy (Mai) muốn trở thành cảnh sát nhưng lại bị ép học kế toán. Một anh chàng cà lăm muốn trở thành ca sỹ nhưng lại bị ép đi nuôi nghêu. Một anh chàng muốn làm nhà thám hiểm đại dương nhưng lại bị ép đi chở đá thuê. Một anh chàng muốn trở thành tỷ phú đô la nhưng gia đình lại muốn cho đi tu. H... Xem thêm
    ","Đó là câu hỏi sau:
Trong bộ phim ""Ngày Mai Mai cưới"", có mấy cái tên nổi bật trong danh sách diễn viên?","Đạo diễn nào đã thực hiện công việc đạo diễn cho bộ phim ""Ngày Mai Mai cưới""?",Ngày Mai Mai cưới là một bộ phim thuộc thể loại nào?,"Bộ phim ""Ngày Mai Mai cưới"" có thể được quay ở nước nào?","Câu hỏi: Trong phim ""Ngày Mai Mai cưới"", diễn viên nào thủ vai người nàng tomboy muốn trở thành cảnh sát nhưng lại bị ép học kế toán?"
